model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,"MYOMATOSIS, CYSTOPEXY.",b9bd2fba3b1b47767118b49138a5892a,medium severity,0.2650114595890045,"['medium severity', 'high severity', 'critical', 'moderate severity', 'low severity']","[0.2650114595890045, 0.23738200962543488, 0.18380175530910492, 0.15741121768951416, 0.15639352798461914]",success
facebook_bart,LLA,12606487276650180570ece64f6c41dc,low severity,0.5483163595199585,"['low severity', 'medium severity', 'moderate severity', 'high severity', 'critical']","[0.5483163595199585, 0.13792867958545685, 0.11611875891685486, 0.1001618355512619, 0.09747442603111267]",success
facebook_bart,DESMOID TUMOR.,42e4527f2a4d9134a17767bb57eccefd,low severity,0.47863367199897766,"['low severity', 'critical', 'high severity', 'medium severity', 'moderate severity']","[0.47863367199897766, 0.23678390681743622, 0.2159198522567749, 0.03797982260584831, 0.03068273328244686]",success
facebook_bart,PAINFUL SECELATIONS OF ANKLE TRAUMA,99d1803ae7e5cee8acc5f085467d9b7b,high severity,0.5786240100860596,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5786240100860596, 0.28131765127182007, 0.079603411257267, 0.032440390437841415, 0.0280145350843668]",success
facebook_bart,SD ROBINOW.,bf8bd7ec53456f61ce4f7859fb32434d,high severity,0.3842613697052002,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.3842613697052002, 0.21657420694828033, 0.16502933204174042, 0.13532909750938416, 0.0988059788942337]",success
facebook_bart,KNEE TRAUMA,2d93163ea39881347c2682c390629a6a,critical,0.39225882291793823,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.39225882291793823, 0.23717081546783447, 0.18668793141841888, 0.09753251075744629, 0.08634991198778152]",success
facebook_bart,GASTROESOPHAGEAL REFLUX.,43c7f3b806e28141b2e0e7b12c15da90,critical,0.2906617820262909,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.2906617820262909, 0.2787390947341919, 0.18054687976837158, 0.14810796082019806, 0.10194429010152817]",success
facebook_bart,BASIC CELLULAR CA,fa536c0087754515240ffe71b20c2919,medium severity,0.2406964898109436,"['medium severity', 'critical', 'moderate severity', 'low severity', 'high severity']","[0.2406964898109436, 0.22091971337795258, 0.21276579797267914, 0.17821863293647766, 0.14739932119846344]",success
facebook_bart,LEFT INGUINAL HERNIA.,8ec95b26e13b6fb912f8415db6e4f0b4,medium severity,0.275872141122818,"['medium severity', 'critical', 'high severity', 'moderate severity', 'low severity']","[0.275872141122818, 0.23797239363193512, 0.1903497576713562, 0.18315887451171875, 0.11264686286449432]",success
facebook_bart,URINARY INCONINENCE,54cad3a99b3ee499e4ac5359c297ba43,low severity,0.2519941031932831,"['low severity', 'critical', 'high severity', 'medium severity', 'moderate severity']","[0.2519941031932831, 0.22834059596061707, 0.21233072876930237, 0.20006711781024933, 0.10726747661828995]",success
facebook_bart,FRACTURE OF V METACARPAL RIGHT HAND,c116ed13c8f2a3384a56fbfcb53a3685,medium severity,0.6279175281524658,"['medium severity', 'moderate severity', 'critical', 'high severity', 'low severity']","[0.6279175281524658, 0.3286507725715637, 0.026507867500185966, 0.011621519923210144, 0.00530239287763834]",success
facebook_bart,LEFT HAND SCAPHOID FRACTURE,24b5f91e7165c477cf25cb1545c91185,high severity,0.2550651729106903,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.2550651729106903, 0.2454194873571396, 0.20819173753261566, 0.18963468074798584, 0.10168895870447159]",success
facebook_bart,MULTIPLE MYELOMA,ada1110b3abf253b27984a995edac9b7,medium severity,0.5012359619140625,"['medium severity', 'moderate severity', 'high severity', 'critical', 'low severity']","[0.5012359619140625, 0.3363551199436188, 0.10966397821903229, 0.04062207043170929, 0.012122897431254387]",success
facebook_bart,GASTROESYPHAGEAL REFLUX,83f8454d2d122521078fa587a7b63256,critical,0.2784913182258606,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.2784913182258606, 0.24158446490764618, 0.19055378437042236, 0.1514909565448761, 0.13787949085235596]",success
facebook_bart,CHRONIC SINUSITIS.,695252212f403a6328800535c8874b56,high severity,0.4957689642906189,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4957689642906189, 0.4356805980205536, 0.03634660691022873, 0.018181579187512398, 0.014022243209183216]",success
facebook_bart,INTRAUTERINE DEVICE,b466ee8b95dd5999af705fead560e653,critical,0.36010122299194336,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.36010122299194336, 0.1981317102909088, 0.19649924337863922, 0.157790869474411, 0.08747691661119461]",success
facebook_bart,RIGHT HAND CARPAL TUNNEL,119ec76045374009559ac8f0ddde4ca3,critical,0.387536883354187,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.387536883354187, 0.19265015423297882, 0.19020800292491913, 0.1293753683567047, 0.10022959858179092]",success
facebook_bart,PERINANAL WARTS.,485eed1ce05480280ddec84997b0a6d9,high severity,0.5126935839653015,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5126935839653015, 0.18662437796592712, 0.14780160784721375, 0.07808411866426468, 0.07479625940322876]",success
facebook_bart,SCALP INJURY,136eae4d04616422fb50694f5bbd3575,high severity,0.6978833675384521,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.6978833675384521, 0.13890713453292847, 0.06673174351453781, 0.04979515075683594, 0.04668258875608444]",success
facebook_bart,LEFT WRIST GANGLION.,f0c32fc9136ccf0294dbb07a6ab84386,critical,0.3199200928211212,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3199200928211212, 0.20921608805656433, 0.1842230260372162, 0.1837315708398819, 0.10290922969579697]",success
facebook_bart,GNGLION PALMAR RIGHT WRIST.,15e8b168c30725a27398ed6fa37ccfbf,critical,0.31119856238365173,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.31119856238365173, 0.22951072454452515, 0.21041369438171387, 0.146500363945961, 0.10237658768892288]",success
facebook_bart,ESOPHAGEAL VARICES,db53c3c036ac258aac3b4fa5ef9f5fb6,high severity,0.5739077925682068,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5739077925682068, 0.1752672642469406, 0.12097999453544617, 0.07092823833227158, 0.058916788548231125]",success
facebook_bart,DENTAL CAVIES.,97bfda234a6825f17a5fa6ff9454e532,critical,0.3551969528198242,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3551969528198242, 0.24040649831295013, 0.19540490210056305, 0.11647438257932663, 0.09251727163791656]",success
facebook_bart,CONGENITAL HEART DISEASE,2eafb0913e80c237a89f7c65a9178a2e,critical,0.4607458710670471,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4607458710670471, 0.328515887260437, 0.10088641941547394, 0.05684226006269455, 0.053009625524282455]",success
facebook_bart,RIGHT VOCAL FOLD INJURY.,6b89fb1aad43a6063bf552903554c462,critical,0.27469775080680847,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.27469775080680847, 0.23972974717617035, 0.2396797239780426, 0.15635418891906738, 0.0895385816693306]",success
facebook_bart,LEFT SHOULDER ROTATOR Cuff INJURY,e378d7c2649878231d59c1eae72dfdd2,high severity,0.35925430059432983,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.35925430059432983, 0.2866744101047516, 0.1883022040128708, 0.10616049915552139, 0.059608619660139084]",success
facebook_bart,NEUROMA OF THE FOURTH FINGER OF THE LEFT HAND.,6e234c9243198127a07192955b60bd8c,critical,0.49301615357398987,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.49301615357398987, 0.1707690954208374, 0.1382071077823639, 0.12648431956768036, 0.07152334600687027]",success
facebook_bart,UMBILICAL HERNIA.,4c81bb487fe288cc583b22e2178a5be9,moderate severity,0.49239790439605713,"['moderate severity', 'medium severity', 'critical', 'low severity', 'high severity']","[0.49239790439605713, 0.3981078565120697, 0.042585596442222595, 0.039256080985069275, 0.027652611956000328]",success
facebook_bart,BRAIN STEM TUMOR,b794a8e32f51f5c64e4ce42d749e1ab7,high severity,0.5739012956619263,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5739012956619263, 0.21838393807411194, 0.10752665996551514, 0.05797170102596283, 0.042216382920742035]",success
facebook_bart,LEFT BREAST AC,b927d479a621bf51ffb570b09cb27576,critical,0.280208945274353,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.280208945274353, 0.22928178310394287, 0.2141539305448532, 0.17661137878894806, 0.09974396973848343]",success
facebook_bart,CATARACT,cb8c47f7ad6b219435f86ce7a466b1fb,critical,0.3125736117362976,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3125736117362976, 0.2397594451904297, 0.20738297700881958, 0.1485135853290558, 0.09177034348249435]",success
facebook_bart,LIVER TUMOR,75e53d8e1267803357b8e5af2f144280,high severity,0.39857447147369385,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.39857447147369385, 0.34542420506477356, 0.13077574968338013, 0.06485353410243988, 0.060372043401002884]",success
facebook_bart,BASIC CELLULAR AC ON THE FACE,5e12d08f1294dc0f4b4ef8ac39e24680,critical,0.35503077507019043,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.35503077507019043, 0.2081858217716217, 0.1673361212015152, 0.15963537991046906, 0.1098119467496872]",success
facebook_bart,LUMBAR DISCOPATHY L4L5,92520916c2c02b51bc22f5a1b40ca7f6,low severity,0.37751829624176025,"['low severity', 'medium severity', 'high severity', 'moderate severity', 'critical']","[0.37751829624176025, 0.2788202166557312, 0.15456026792526245, 0.10853040963411331, 0.0805707722902298]",success
facebook_bart,RIGHT OVARIAN INJURY,6a740dcca96a1d8f9893d3c3cc42ccca,high severity,0.2906374931335449,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.2906374931335449, 0.27045515179634094, 0.18755607306957245, 0.1586935967206955, 0.09265761822462082]",success
facebook_bart,BREAKUP OF MENICOS.,c2b99d370733e1983b0359b07c1712f0,critical,0.3579208552837372,"['critical', 'high severity', 'moderate severity', 'medium severity', 'low severity']","[0.3579208552837372, 0.17783045768737793, 0.17309021949768066, 0.1662917584180832, 0.12486673146486282]",success
facebook_bart,LOW SIZE,47a29a9f83ea0372bac6d84de3f5f74a,low severity,0.780562162399292,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.780562162399292, 0.12655037641525269, 0.04469185695052147, 0.036392293870449066, 0.011803272180259228]",success
facebook_bart,TONGUE INJURY,a3f6d41cbe4d2010232ea5c5e67aa67b,high severity,0.5890944004058838,"['high severity', 'low severity', 'critical', 'medium severity', 'moderate severity']","[0.5890944004058838, 0.1762050837278366, 0.11725647747516632, 0.0632825568318367, 0.05416147783398628]",success
facebook_bart,LEFT KNEE MENISCUS INJURY,6d4e6bfa883f975d7115896d7297edcc,high severity,0.3535286486148834,"['high severity', 'medium severity', 'moderate severity', 'low severity', 'critical']","[0.3535286486148834, 0.20202140510082245, 0.18096107244491577, 0.13633421063423157, 0.12715467810630798]",success
facebook_bart,CONVULSIVE DS,0b9cfb94554ded1f1f9f8c97251e90a1,moderate severity,0.3580318093299866,"['moderate severity', 'low severity', 'high severity', 'medium severity', 'critical']","[0.3580318093299866, 0.357933908700943, 0.14409460127353668, 0.08100783079862595, 0.0589318610727787]",success
facebook_bart,EYE CATARACT,7b3455d0c28e400c8634cbf5a2b318e0,critical,0.40682128071784973,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.40682128071784973, 0.2405625432729721, 0.16531191766262054, 0.09812329709529877, 0.08918091654777527]",success
facebook_bart,LARYNX INJURY,ec77a11529702ade2fa86e58bc7763bc,low severity,0.5687081217765808,"['low severity', 'high severity', 'medium severity', 'critical', 'moderate severity']","[0.5687081217765808, 0.3415258228778839, 0.050846733152866364, 0.02315068058669567, 0.015768660232424736]",success
facebook_bart,RIGHT HALLUX VALGUS,d32ce39c97cd16f1adfc3f686c97d90c,high severity,0.578455924987793,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.578455924987793, 0.16763068735599518, 0.09402869641780853, 0.08338664472103119, 0.07649799436330795]",success
facebook_bart,ROTATOR Cuff INJURY,46be4911ed8d3077f214ba57b4526ada,high severity,0.38012006878852844,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.38012006878852844, 0.34347671270370483, 0.14399422705173492, 0.07618971168994904, 0.05621926486492157]",success
facebook_bart,S UP LEFT LIMB INJURY,5902c67a46f211adc17db61f9305b9ba,high severity,0.34066328406333923,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.34066328406333923, 0.24631179869174957, 0.2024259865283966, 0.13470275700092316, 0.07589615881443024]",success
facebook_bart,DIVERTICULAR DISEASE CONTROL,3ca6a36994b71c3257553fcf8085a4d7,low severity,0.6611619591712952,"['low severity', 'critical', 'medium severity', 'high severity', 'moderate severity']","[0.6611619591712952, 0.16491259634494781, 0.06274943798780441, 0.057271283119916916, 0.05390472337603569]",success
facebook_bart,CERVICAL DYSPLASIA,708e0c66de5b0a4e82a14927b9ec5745,high severity,0.42344874143600464,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.42344874143600464, 0.4140450954437256, 0.06920316070318222, 0.050918664783239365, 0.042384352535009384]",success
facebook_bart,LEFT BREAST CYST,73c5ea5b92a837bb449707068ab2ac80,high severity,0.37798434495925903,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.37798434495925903, 0.20909146964550018, 0.18945308029651642, 0.11946359276771545, 0.10400751233100891]",success
facebook_bart,"SKIN ABSCESS, BOIL AND CARBUNCLE",a1a4e6d99a8d7e08965e08561f1bc59f,high severity,0.6987830996513367,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6987830996513367, 0.18475478887557983, 0.07764735817909241, 0.020686406642198563, 0.01812830939888954]",success
facebook_bart,FAMILY PLANNING,32de1c9ee455c2b840f665918688d770,critical,0.48499447107315063,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.48499447107315063, 0.1818220466375351, 0.1707083284854889, 0.08196436613798141, 0.08051077276468277]",success
facebook_bart,HYPERTROPHY OF THE CORNETS AND TONSILS,06d12869f70317d809b217011e74e5ab,high severity,0.9078390002250671,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.9078390002250671, 0.06432041525840759, 0.01591772586107254, 0.007421780377626419, 0.004501030780375004]",success
facebook_bart,POP CX RIGHT HAND,adc295d4a00851ffd0fef97d0def7601,critical,0.3120342791080475,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3120342791080475, 0.21807104349136353, 0.1834990680217743, 0.1568380445241928, 0.1295575499534607]",success
facebook_bart,PAIN IN LEFT HAND AFTER PHALANGE AMPUTATION,68283cd55daeebf6393aa87d185a7d64,high severity,0.3103375732898712,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3103375732898712, 0.22645840048789978, 0.21427495777606964, 0.12523584067821503, 0.12369321286678314]",success
facebook_bart,RIGHT HEARING HEARING,bd96e270233abb39ab87399adf6f5533,critical,0.36995768547058105,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.36995768547058105, 0.24127230048179626, 0.20107489824295044, 0.1187576949596405, 0.06893745064735413]",success
facebook_bart,LEFT HEARING HEARING,72b68e2d0b15a5c6c6100e7ac1e48b4c,medium severity,0.2708239257335663,"['medium severity', 'critical', 'moderate severity', 'low severity', 'high severity']","[0.2708239257335663, 0.22318457067012787, 0.1979587972164154, 0.19331854581832886, 0.11471419781446457]",success
facebook_bart,SCALP TUMOR,70ce27d242eae904ea6a4761c09f0099,high severity,0.7919829487800598,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7919829487800598, 0.14356489479541779, 0.026963260024785995, 0.0226773452013731, 0.014811457134783268]",success
facebook_bart,TYMPANIC PERFORATION,f350617f927f7c99d567701aab6797be,moderate severity,0.35897552967071533,"['moderate severity', 'medium severity', 'critical', 'low severity', 'high severity']","[0.35897552967071533, 0.302529901266098, 0.15245842933654785, 0.14182476699352264, 0.04421132057905197]",success
facebook_bart,RIGHT KNEE MENISCUS INJURY,85dd5dca665b008790665b3cb01bf02c,high severity,0.3563216030597687,"['high severity', 'medium severity', 'moderate severity', 'low severity', 'critical']","[0.3563216030597687, 0.20054835081100464, 0.19983114302158356, 0.13055264949798584, 0.11274629831314087]",success
facebook_bart,GLAUCOMA CHECK,0be39487a8ccca80597d394be462e4df,critical,0.3572542667388916,"['critical', 'high severity', 'moderate severity', 'medium severity', 'low severity']","[0.3572542667388916, 0.1885315477848053, 0.16708944737911224, 0.16077284514904022, 0.12635190784931183]",success
facebook_bart,VENTRAL HERNIA,54781a58d5e7ab993e8b6d8bef36baad,critical,0.3000441789627075,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3000441789627075, 0.25550493597984314, 0.1812034398317337, 0.180269256234169, 0.08297813683748245]",success
facebook_bart,GANGLION,7f637d3952b8704fad51cf0aaf287243,critical,0.2860105633735657,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.2860105633735657, 0.23433607816696167, 0.18197594583034515, 0.17202530801296234, 0.12565211951732635]",success
facebook_bart,SEQUELUES ​​OF RIGHT ANKLE SPRAIN,35e1e87a095cd1da778230e20fe12296,critical,0.2731334865093231,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.2731334865093231, 0.25534671545028687, 0.20849135518074036, 0.13324502110481262, 0.12978342175483704]",success
facebook_bart,SUBEPITHELIAL LESION OF ESOPHAGUS,928550dc5f6abfb346b3a8445b2aef36,low severity,0.3866497576236725,"['low severity', 'medium severity', 'moderate severity', 'high severity', 'critical']","[0.3866497576236725, 0.20421743392944336, 0.19282464683055878, 0.11681395024061203, 0.09949427843093872]",success
facebook_bart,RIGHT HIP ARTHROSIS.,d84cf9cccd344ce096150f7353d369d3,high severity,0.45080944895744324,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.45080944895744324, 0.25219130516052246, 0.13776938617229462, 0.08636237680912018, 0.07286746799945831]",success
facebook_bart,BILARTERAL HALLUX VALGUS,25b5590d7e13c4d203a4a8c558eeaa5b,moderate severity,0.39875122904777527,"['moderate severity', 'high severity', 'medium severity', 'critical', 'low severity']","[0.39875122904777527, 0.37069445848464966, 0.11571428179740906, 0.07019761204719543, 0.044642459601163864]",success
facebook_bart,RIGHT KNEE INJURY,37ad70f40ed224d445bed70806811243,high severity,0.2957399785518646,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.2957399785518646, 0.2629240155220032, 0.20261196792125702, 0.14968135952949524, 0.08904263377189636]",success
facebook_bart,VU REFLUX,c422f2ca0fba20ca9926ab21bd7779bd,critical,0.2718532383441925,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.2718532383441925, 0.2235969454050064, 0.17872899770736694, 0.16996608674526215, 0.155854731798172]",success
facebook_bart,"EMB A TEMINO, G2A1",2bf218ab75cf0756ae10af7febf47202,moderate severity,0.5017498731613159,"['moderate severity', 'medium severity', 'high severity', 'low severity', 'critical']","[0.5017498731613159, 0.38986796140670776, 0.0600053071975708, 0.03221365436911583, 0.016163157299160957]",success
facebook_bart,COMPLEX FRACTURE IN LEFT TIBIA,91e4860202f48cc4880a5fa9b5fcbf03,high severity,0.4726424217224121,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4726424217224121, 0.31840530037879944, 0.1240203008055687, 0.0527053102850914, 0.032226622104644775]",success
facebook_bart,BASIC CELLULAR CA INTERNAL EDGE LE,0c5479a46df3c4dfeae01740afb95b24,critical,0.3184835910797119,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.3184835910797119, 0.21929611265659332, 0.21004395186901093, 0.13176566362380981, 0.12041066586971283]",success
facebook_bart,HYPER CAPTAINING THIOID NODULE,1beef27d6f808c9c979a752442dcf959,high severity,0.686355471611023,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.686355471611023, 0.1920330822467804, 0.05614762380719185, 0.037137165665626526, 0.02832663245499134]",success
facebook_bart,NEPHROTIC SD,9111e621d4d5ec657fc378589b745305,low severity,0.5413334965705872,"['low severity', 'moderate severity', 'high severity', 'medium severity', 'critical']","[0.5413334965705872, 0.17198707163333893, 0.15820685029029846, 0.06890996545553207, 0.05956262722611427]",success
facebook_bart,CHRONIC OTITIS MEDIA,0873e072c2af3fe5e65a332c7cba5ad7,critical,0.7466856241226196,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.7466856241226196, 0.16874951124191284, 0.0461978018283844, 0.02384956367313862, 0.014517468400299549]",success
facebook_bart,BASAL CELLULAR CA LOWER EYELID,d8cb5254740361bc796170eecc360870,low severity,0.4023089110851288,"['low severity', 'medium severity', 'critical', 'moderate severity', 'high severity']","[0.4023089110851288, 0.1836184412240982, 0.1788850873708725, 0.1324915587902069, 0.10269594192504883]",success
facebook_bart,OI CHOLESTHEATOMA,d81822acc4f9f673939cb800e2250428,high severity,0.4847734570503235,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4847734570503235, 0.1994638592004776, 0.12975387275218964, 0.09564851969480515, 0.09036031365394592]",success
facebook_bart,RETINAL DETACHMENT,dc4b5a619d8b9560a911cbc137d852f9,critical,0.3550369143486023,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3550369143486023, 0.30896151065826416, 0.14141225814819336, 0.09761318564414978, 0.0969761535525322]",success
facebook_bart,ENDOMETRIAL POLYP.,14d4ff34f20c5e44ce4b4ada0e757b41,high severity,0.5207309126853943,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5207309126853943, 0.23876208066940308, 0.11539245396852493, 0.06260262429714203, 0.06251193583011627]",success
facebook_bart,BURN SEQUELS.,cf75b18eb4d4316b1ad3ce0379b85a9c,high severity,0.5220041871070862,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5220041871070862, 0.2429981380701065, 0.10600575059652328, 0.07581479847431183, 0.053177088499069214]",success
facebook_bart,OPERATION SMILE DAY,50ec6384229772af5359a366c08c8f43,moderate severity,0.3886399269104004,"['moderate severity', 'critical', 'medium severity', 'low severity', 'high severity']","[0.3886399269104004, 0.3030812442302704, 0.14654645323753357, 0.1260017603635788, 0.03573055937886238]",success
facebook_bart,CLOSED LIP,d41b7c31a5c345fe6ad33d17c51bd4e5,critical,0.2991822361946106,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.2991822361946106, 0.2659831941127777, 0.24688006937503815, 0.111984021961689, 0.07597044855356216]",success
facebook_bart,CHELOPALATOSCHISIS,0d8fb4d64d4c9327f0bba3d9c4b08c6b,high severity,0.5973774194717407,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5973774194717407, 0.26142236590385437, 0.0869467481970787, 0.03802042454481125, 0.0162330474704504]",success
facebook_bart,BILATERAL CHELOPALATOSCHISIS,4c7c9a04524d1be1ddfa0eed3fe44b88,high severity,0.47702014446258545,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.47702014446258545, 0.24527853727340698, 0.16651642322540283, 0.06489265710115433, 0.046292223036289215]",success
facebook_bart,KNEE CRUCIATED LIGAMENT INJURY,4eb64958299c9492821f454da0e78b6c,critical,0.41623106598854065,"['critical', 'high severity', 'low severity', 'medium severity', 'moderate severity']","[0.41623106598854065, 0.16149598360061646, 0.1521754264831543, 0.1411035805940628, 0.1289939433336258]",success
facebook_bart,CATARACT AO,cd2bce5a84ab9ff54680b13071903cda,critical,0.3345111608505249,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3345111608505249, 0.22681912779808044, 0.20197950303554535, 0.13702957332134247, 0.09966068714857101]",success
facebook_bart,VAGINAL BLEEDING,b14e071c12912ae8fac79eda834b8bb4,high severity,0.5936006307601929,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5936006307601929, 0.15029600262641907, 0.10983163863420486, 0.07975298166275024, 0.06651868671178818]",success
facebook_bart,PRECORDIAL WOUND WITH WHITE WEAPON,37289cadc118e88b46817e80ecc41625,high severity,0.4391483664512634,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4391483664512634, 0.24050381779670715, 0.15984749794006348, 0.0893576592206955, 0.07114265859127045]",success
facebook_bart,IATROGENIC BILE WAY INJURY,321d2fdc86936041a6e1ce30513b0f08,high severity,0.5978105068206787,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5978105068206787, 0.15971000492572784, 0.12980586290359497, 0.06149257346987724, 0.0511811189353466]",success
facebook_bart,HYPERTROPHY OF CORNETES AND ADENOIDS.,12732125262df21af98828b526e2bfab,high severity,0.8501526117324829,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.8501526117324829, 0.07765871286392212, 0.03902755677700043, 0.020281150937080383, 0.012880006805062294]",success
facebook_bart,SUBGLOTTIC STENOSIS,34bdac44cbc198615d0b97c223a7e8c1,low severity,0.8577023148536682,"['low severity', 'critical', 'medium severity', 'moderate severity', 'high severity']","[0.8577023148536682, 0.05178799852728844, 0.039349038153886795, 0.03398721665143967, 0.01717344857752323]",success
facebook_bart,SD ROTATOR Cuff,f06963abc3e02bbde225d35da6fdaba1,high severity,0.447538286447525,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.447538286447525, 0.2455594688653946, 0.1490464061498642, 0.08458902686834335, 0.07326673716306686]",success
facebook_bart,DUCTAL CARCINOMA,14008a4e9ba8db2b307f59c6dbec1b81,high severity,0.42058464884757996,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.42058464884757996, 0.23853084444999695, 0.1753750890493393, 0.08934491872787476, 0.07616446167230606]",success
facebook_bart,PHIOSIS + URETHRAL Narrowness,10cfb550a43d29bcf9449970d9987041,low severity,0.6423377990722656,"['low severity', 'high severity', 'critical', 'medium severity', 'moderate severity']","[0.6423377990722656, 0.1312548816204071, 0.09164834022521973, 0.07932795584201813, 0.05543109029531479]",success
facebook_bart,ESOPHAGEAL STENOSIS,6b4c5d0758b1b6f8d7ccbaf52c904908,high severity,0.7392224073410034,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.7392224073410034, 0.13722479343414307, 0.07864546030759811, 0.022943375632166862, 0.021963931620121002]",success
facebook_bart,ENDOMETRIOSIS OF THE UTERUS,fb236479391c20d7371d76b76b3cd55c,high severity,0.5416569113731384,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5416569113731384, 0.2055806815624237, 0.1341649293899536, 0.06299959868192673, 0.05559787154197693]",success
facebook_bart,LOW SIZE FOR AGE,a60712f0505bebcdbce5911b94aa5642,low severity,0.8793680667877197,"['low severity', 'moderate severity', 'critical', 'medium severity', 'high severity']","[0.8793680667877197, 0.04312615841627121, 0.03684423863887787, 0.027698654681444168, 0.012962786480784416]",success
facebook_bart,HALLUX VALGUS (ACQUIRED),15de5a74ed3a737ed2bfbd0fc04a34d0,critical,0.28427329659461975,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.28427329659461975, 0.2232164889574051, 0.2162165641784668, 0.1986238956451416, 0.07766972482204437]",success
facebook_bart,SPASTICITY,6ba49c1013f7ee3a1e5455c06aa14be4,high severity,0.48021480441093445,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.48021480441093445, 0.36155596375465393, 0.0695519968867302, 0.058386776596307755, 0.030290424823760986]",success
